no,wage,lnwage,gender,age,married,education,experience
13632,203.1250 ,5.3138 ,1,35,1,16,42
13633,215.9091 ,5.3749 ,1,50,1,12,243
13634,29.0698 ,3.3697 ,0,52,1,6,258
13635,173.9130 ,5.1586 ,1,31,1,12,25
13636,204.5455 ,5.3208 ,1,29,1,12,44
13637,200.0000 ,5.2983 ,1,27,1,12,50
13638,85.2273 ,4.4453 ,0,26,1,9,26
13639,348.8372 ,5.8546 ,1,51,1,9,269
13640,196.8085 ,5.2822 ,1,38,0,16,44
13641,176.1364 ,5.1713 ,0,25,0,15,19
13642,130.9524 ,4.8748 ,1,48,1,6,199
13643,250.0000 ,5.5215 ,1,55,1,6,247
13644,213.5417 ,5.3638 ,1,27,0,15,33
13645,166.6667 ,5.1160 ,1,31,0,15,58
13646,125.0000 ,4.8283 ,1,57,1,6,287
13647,153.0612 ,5.0308 ,1,41,0,6,142
13648,225.0000 ,5.4161 ,1,37,0,12,53
13649,955.5556 ,6.8623 ,1,52,1,6,421
13650,114.5833 ,4.7413 ,1,25,0,9,30
13651,102.2727 ,4.6276 ,0,23,0,12,26
13652,154.7619 ,5.0419 ,1,35,1,9,67
13653,178.5714 ,5.1850 ,1,31,1,9,70
13654,52.3256 ,3.9575 ,0,37,0,6,46
13655,44.4444 ,3.7942 ,1,46,1,6,32
13656,45.0000 ,3.8067 ,1,54,1,0,378
13657,157.6087 ,5.0601 ,1,26,0,12,42
13658,101.1905 ,4.6170 ,0,25,0,12,25
13659,116.6667 ,4.7593 ,0,22,0,12,32
13660,134.1463 ,4.8989 ,1,28,1,12,61
13661,138.8889 ,4.9337 ,1,22,0,12,14
13662,108.6957 ,4.6886 ,0,20,0,12,18
13663,220.9302 ,5.3978 ,1,44,1,6,67
13664,110.4651 ,4.7047 ,1,61,1,6,16
13665,47.6190 ,3.8632 ,1,17,0,9,11
13666,41.6667 ,3.7297 ,1,41,0,6,188
13667,135.8696 ,4.9117 ,0,22,0,9,37
13668,128.0488 ,4.8524 ,0,20,0,9,20
13669,250.0000 ,5.5215 ,1,18,0,9,24
13670,232.1429 ,5.4474 ,1,40,1,6,67
13671,92.3913 ,4.5260 ,0,40,1,6,38
13672,119.5652 ,4.7839 ,0,28,0,12,58
13673,101.0638 ,4.6158 ,1,45,1,6,38
13674,48.3696 ,3.8789 ,1,42,1,9,198
13675,156.2500 ,5.0515 ,1,24,1,9,30
13676,107.1429 ,4.6742 ,1,17,0,6,14
13677,38.6905 ,3.6556 ,1,61,1,0,485
13678,90.0000 ,4.4998 ,0,30,1,12,55
13679,209.3023 ,5.3438 ,1,38,0,6,20
13680,46.8750 ,3.8475 ,1,59,1,6,434
13681,103.2609 ,4.6373 ,0,35,1,9,83
13682,107.9545 ,4.6817 ,1,37,1,9,83
13683,51.8293 ,3.9480 ,1,46,1,9,342
13684,55.2326 ,4.0116 ,1,50,1,0,368
13685,122.3404 ,4.8068 ,0,17,0,9,28
13686,75.0000 ,4.3175 ,0,64,0,0,202
13687,125.0000 ,4.8283 ,1,35,1,6,66
13688,11.3095 ,2.4256 ,1,47,1,6,332
13689,41.8750 ,3.7347 ,1,63,1,6,417
13690,48.7805 ,3.8873 ,1,52,1,6,292
13691,153.8462 ,5.0360 ,1,25,1,16,28
13692,104.1667 ,4.6460 ,0,21,1,12,34
13693,95.7447 ,4.5617 ,1,38,1,6,74
13694,89.2857 ,4.4918 ,0,44,1,0,151
13695,111.1111 ,4.7105 ,1,23,1,9,67
13696,112.2449 ,4.7207 ,1,23,1,9,27
13697,43.6047 ,3.7752 ,1,54,1,6,450
13698,143.6170 ,4.9672 ,0,28,0,15,20
13699,85.1064 ,4.4439 ,0,22,0,16,42
13700,34.8837 ,3.5520 ,1,59,1,6,487
13701,178.5714 ,5.1850 ,1,31,1,9,56
13702,142.0455 ,4.9561 ,0,42,0,12,56
13703,302.0833 ,5.7107 ,1,61,1,6,152
13704,182.2917 ,5.2056 ,1,32,1,15,40
13705,140.6250 ,4.9461 ,0,30,0,15,30
13706,204.5455 ,5.3208 ,0,27,1,15,31
13707,125.0000 ,4.8283 ,1,64,1,6,482
13708,119.7917 ,4.7858 ,0,22,0,12,1
13709,187.5000 ,5.2338 ,1,47,1,9,131
13710,130.2083 ,4.8691 ,0,46,1,9,105
13711,182.2917 ,5.2056 ,0,25,0,15,20
13712,144.2308 ,4.9714 ,0,29,0,9,50
13713,96.1538 ,4.5659 ,0,64,1,6,364
13714,208.3333 ,5.3391 ,0,38,1,16,28
13715,182.2917 ,5.2056 ,1,41,1,9,80
13716,130.2083 ,4.8691 ,0,32,1,9,13
13717,45.4545 ,3.8167 ,0,64,1,6,488
13718,255.6818 ,5.5439 ,1,33,0,16,77
13719,182.2917 ,5.2056 ,1,43,1,12,242
13720,230.7692 ,5.4414 ,1,43,1,9,247
13721,263.1579 ,5.5728 ,1,65,1,6,488
13722,284.0909 ,5.6493 ,1,42,1,12,222
13723,195.3125 ,5.2746 ,1,35,0,9,18
13724,145.8333 ,4.9825 ,1,30,0,12,30
13725,272.7273 ,5.6085 ,1,36,1,15,131
13726,225.0000 ,5.4161 ,1,34,1,9,79
13727,159.0909 ,5.0695 ,0,34,1,16,92
13728,86.5385 ,4.4606 ,1,47,1,6,148
13729,156.2500 ,5.0515 ,1,65,0,6,368
13730,182.2917 ,5.2056 ,1,32,0,9,42
13731,145.8333 ,4.9825 ,0,46,1,6,188
13732,234.3750 ,5.4569 ,1,49,1,12,148
13733,238.6364 ,5.4749 ,1,34,1,15,14
13734,125.0000 ,4.8283 ,0,29,1,12,25
13735,156.2500 ,5.0515 ,1,27,0,12,40
13736,338.5417 ,5.8246 ,1,38,1,9,175
13737,75.0000 ,4.3175 ,0,53,0,6,171
13738,159.0909 ,5.0695 ,1,24,0,12,26
13739,125.0000 ,4.8283 ,1,31,1,12,56
13740,291.6667 ,5.6756 ,1,28,0,16,32
13741,156.2500 ,5.0515 ,1,48,1,12,92
13742,114.5833 ,4.7413 ,0,50,1,6,218
13743,145.8333 ,4.9825 ,1,32,0,12,42
13744,238.6364 ,5.4749 ,1,35,1,12,124
13745,166.6667 ,5.1160 ,1,34,1,12,41
13746,239.5833 ,5.4789 ,1,27,0,9,40
13747,187.5000 ,5.2338 ,1,43,1,6,1
13748,354.1667 ,5.8698 ,1,62,1,6,121
13749,218.7500 ,5.3879 ,0,24,0,9,110
13750,261.3636 ,5.5659 ,1,49,1,12,76
13751,125.0000 ,4.8283 ,0,48,1,9,100
13752,156.2500 ,5.0515 ,1,23,0,12,12
13753,93.7500 ,4.5406 ,1,21,0,12,15
13754,142.0455 ,4.9561 ,1,45,1,12,110
13755,93.7500 ,4.5406 ,0,42,1,9,14
13756,204.5455 ,5.3208 ,1,56,1,12,216
13757,312.5000 ,5.7446 ,1,40,1,15,100
13758,153.8462 ,5.0360 ,1,41,1,6,103
13759,136.3636 ,4.9153 ,0,41,1,6,101
13760,150.0000 ,5.0106 ,0,60,1,6,241
13761,255.6818 ,5.5439 ,1,31,1,12,45
13762,125.0000 ,4.8283 ,0,28,0,12,16
13763,288.4615 ,5.6646 ,1,59,1,12,244
13764,286.4583 ,5.6576 ,1,52,1,12,80
13765,133.9286 ,4.8973 ,1,35,1,12,122
13766,200.0000 ,5.2983 ,1,34,0,9,181
13767,104.1667 ,4.6460 ,0,24,0,15,8
13768,78.1250 ,4.3583 ,1,15,0,12,4
13769,156.2500 ,5.0515 ,1,40,1,12,84
13770,119.0476 ,4.7795 ,1,36,1,12,120
13771,62.5000 ,4.1352 ,1,32,1,9,60
13772,244.3182 ,5.4985 ,1,40,1,12,144
13773,109.7561 ,4.6983 ,1,51,1,12,240
13774,160.0000 ,5.0752 ,1,24,0,12,24
13775,69.4444 ,4.2405 ,1,21,0,12,2
13776,270.8333 ,5.6015 ,1,47,1,15,122
13777,166.6667 ,5.1160 ,1,33,0,6,66
13778,90.2778 ,4.5029 ,0,63,0,6,240
13779,117.3469 ,4.7651 ,1,33,1,9,29
13780,95.2381 ,4.5564 ,1,33,1,9,72
13781,65.0000 ,4.1744 ,1,62,1,6,480
13782,96.1538 ,4.5659 ,1,27,1,9,36
13783,119.0476 ,4.7795 ,1,26,1,9,20
13784,163.0435 ,5.0940 ,1,42,1,6,180
13785,114.5833 ,4.7413 ,0,18,0,12,8
13786,286.4583 ,5.6576 ,1,54,1,15,240
13787,182.2917 ,5.2056 ,1,30,0,12,36
13788,102.0408 ,4.6254 ,1,23,0,12,20
13789,133.9286 ,4.8973 ,1,37,1,9,24
13790,17.8571 ,2.8824 ,1,34,0,12,38
13791,156.2500 ,5.0515 ,1,31,1,9,45
13792,125.0000 ,4.8283 ,1,55,1,6,240
13793,109.7561 ,4.6983 ,1,64,0,6,240
13794,125.0000 ,4.8283 ,1,29,1,12,36
13795,104.1667 ,4.6460 ,0,27,1,12,36
13796,83.3333 ,4.4228 ,0,33,0,9,36
13797,120.1923 ,4.7891 ,1,38,0,9,51
13798,130.2083 ,4.8691 ,1,45,1,9,60
13799,103.6585 ,4.6411 ,1,49,0,6,192
13800,162.7907 ,5.0925 ,1,36,1,12,84
13801,133.6207 ,4.8950 ,1,28,0,9,41
13802,93.7500 ,4.5406 ,0,36,1,6,21
13803,165.0000 ,5.1059 ,1,30,0,9,29
13804,71.4286 ,4.2687 ,1,62,1,6,360
13805,155.0000 ,5.0434 ,1,36,0,9,32
13806,162.0370 ,5.0878 ,1,29,0,9,42
13807,94.3396 ,4.5469 ,1,40,1,9,66
13808,130.2083 ,4.8691 ,1,27,0,15,19
13809,61.1111 ,4.1127 ,1,25,0,12,3
13810,177.0833 ,5.1766 ,1,30,0,16,34
13811,145.0000 ,4.9767 ,1,33,1,12,120
13812,223.9583 ,5.4115 ,1,48,1,6,252
13813,187.5000 ,5.2338 ,0,49,1,6,252
13814,130.2083 ,4.8691 ,1,47,1,9,96
13815,163.2653 ,5.0954 ,1,27,1,9,17
13816,234.3750 ,5.4569 ,1,35,1,16,48
13817,171.8750 ,5.1468 ,0,30,1,15,18
13818,234.3750 ,5.4569 ,1,37,1,16,56
13819,134.2593 ,4.8998 ,1,33,1,9,27
13820,175.0000 ,5.1648 ,1,49,1,6,24
13821,171.8750 ,5.1468 ,1,25,0,9,6
13822,62.5000 ,4.1352 ,1,62,1,6,120
13823,93.7500 ,4.5406 ,0,59,1,0,45
13824,173.4694 ,5.1560 ,1,26,1,12,57
13825,173.0769 ,5.1537 ,1,37,1,6,36
13826,239.5833 ,5.4789 ,1,51,1,12,240
13827,75.0000 ,4.3175 ,0,23,0,12,18
13828,83.3333 ,4.4228 ,0,24,0,12,3
13829,81.6327 ,4.4022 ,1,21,0,12,10
13830,62.5000 ,4.1352 ,1,46,1,6,360
13831,119.7917 ,4.7858 ,1,22,0,12,24
13832,130.2083 ,4.8691 ,1,37,0,6,120
13833,182.2917 ,5.2056 ,1,51,1,6,240
13834,62.5000 ,4.1352 ,0,45,1,6,348
13835,156.2500 ,5.0515 ,1,23,1,12,24
13836,156.2500 ,5.0515 ,1,48,1,6,240
13837,50.0000 ,3.9120 ,0,49,1,0,360
13838,104.1667 ,4.6460 ,0,21,0,9,36
13839,75.0000 ,4.3175 ,0,18,0,12,12
13840,104.1667 ,4.6460 ,0,17,0,12,24
13841,260.4167 ,5.5623 ,1,43,1,6,120
13842,31.2500 ,3.4420 ,1,60,1,6,504
13843,119.0476 ,4.7795 ,1,34,1,15,24
13844,44.6429 ,3.7987 ,0,51,0,6,360
13845,193.1818 ,5.2636 ,1,25,1,12,24
13846,83.3333 ,4.4228 ,0,42,0,12,60
13847,166.6667 ,5.1160 ,1,26,1,15,16
13848,35.7143 ,3.5756 ,1,53,1,6,240
13849,182.2917 ,5.2056 ,0,26,1,15,36
13850,187.5000 ,5.2338 ,1,49,1,15,300
13851,255.6818 ,5.5439 ,0,47,1,12,240
13852,234.3750 ,5.4569 ,1,34,1,15,36
13853,112.5000 ,4.7230 ,1,65,1,0,540
13854,104.1667 ,4.6460 ,1,24,0,9,30
13855,130.2083 ,4.8691 ,1,27,1,9,36
13856,93.7500 ,4.5406 ,1,68,1,6,600
13857,62.5000 ,4.1352 ,1,62,1,6,540
13858,102.0408 ,4.6254 ,1,34,0,9,120
13859,107.1429 ,4.6742 ,1,48,1,6,180
13860,156.2500 ,5.0515 ,1,29,1,12,72
13861,225.0000 ,5.4161 ,1,26,1,15,36
13862,260.4167 ,5.5623 ,1,57,1,12,192
13863,130.2083 ,4.8691 ,0,32,0,16,24
13864,145.8333 ,4.9825 ,0,29,0,16,24
13865,93.7500 ,4.5406 ,1,54,1,6,24
13866,175.0000 ,5.1648 ,1,29,0,15,42
13867,93.7500 ,4.5406 ,1,53,1,6,372
13868,93.7500 ,4.5406 ,0,23,0,12,48
13869,125.0000 ,4.8283 ,1,43,0,6,240
13870,62.5000 ,4.1352 ,1,30,1,12,84
13871,340.9091 ,5.8316 ,1,49,1,16,312
13872,170.4545 ,5.1385 ,0,51,1,15,300
13873,104.1667 ,4.6460 ,0,22,0,15,20
13874,62.5000 ,4.1352 ,1,43,0,12,240
13875,43.7500 ,3.7785 ,1,64,1,6,408
13876,62.5000 ,4.1352 ,1,62,1,6,480
13877,31.2500 ,3.4420 ,1,37,1,9,216
13878,31.2500 ,3.4420 ,0,72,1,0,600
13879,286.4583 ,5.6576 ,1,34,1,9,150
13880,62.5000 ,4.1352 ,1,54,1,6,420
13881,156.2500 ,5.0515 ,1,33,1,9,102
13882,140.6250 ,4.9461 ,1,48,1,6,300
13883,125.0000 ,4.8283 ,0,23,0,12,48
13884,200.8929 ,5.3028 ,1,22,0,15,6
13885,200.8929 ,5.3028 ,1,20,0,15,18
13886,166.6667 ,5.1160 ,1,36,1,12,66
13887,80.0000 ,4.3820 ,0,36,1,9,36
13888,83.3333 ,4.4228 ,1,53,1,0,432
13889,133.9286 ,4.8973 ,1,29,1,12,6
13890,178.5714 ,5.1850 ,1,28,1,15,27
13891,78.1250 ,4.3583 ,0,26,0,9,27
13892,125.0000 ,4.8283 ,1,42,1,6,300
13893,200.0000 ,5.2983 ,0,31,0,9,180
13894,260.4167 ,5.5623 ,1,33,0,9,168
13895,50.0000 ,3.9120 ,1,57,1,6,480
13896,286.4583 ,5.6576 ,1,30,1,9,90
13897,104.1667 ,4.6460 ,0,30,1,6,66
13898,130.2083 ,4.8691 ,0,27,0,12,2
13899,62.5000 ,4.1352 ,1,39,1,9,78
13900,90.0000 ,4.4998 ,1,57,1,6,480
13901,227.2727 ,5.4262 ,1,26,1,12,68
13902,130.2083 ,4.8691 ,1,24,0,12,24
13903,215.9091 ,5.3749 ,0,24,1,12,84
13904,90.0000 ,4.4998 ,0,58,1,0,180
13905,178.5714 ,5.1850 ,1,55,1,6,444
13906,83.3333 ,4.4228 ,0,51,1,6,360
13907,260.4167 ,5.5623 ,1,30,1,12,102
13908,125.0000 ,4.8283 ,0,23,0,12,42
13909,104.1667 ,4.6460 ,1,43,1,6,180
13910,83.3333 ,4.4228 ,1,45,1,6,336
13911,182.2917 ,5.2056 ,1,23,0,9,18
13912,75.0000 ,4.3175 ,1,59,1,6,504
13913,234.3750 ,5.4569 ,1,32,0,12,144
13914,182.2917 ,5.2056 ,1,29,0,12,24
13915,93.7500 ,4.5406 ,1,71,1,0,600
13916,150.0000 ,5.0106 ,1,31,1,9,36
13917,104.1667 ,4.6460 ,1,38,1,12,24
13918,104.5455 ,4.6496 ,1,56,1,6,432
13919,100.0000 ,4.6052 ,1,61,1,6,504
13920,208.3333 ,5.3391 ,1,40,1,12,216
13921,182.2917 ,5.2056 ,1,33,1,12,126
13922,156.2500 ,5.0515 ,1,30,1,12,150
13923,130.2083 ,4.8691 ,1,36,0,12,12
13924,62.5000 ,4.1352 ,0,62,1,6,480
13925,37.5000 ,3.6243 ,0,61,0,6,480
13926,200.8929 ,5.3028 ,1,41,0,6,30
13927,260.4167 ,5.5623 ,1,43,1,6,12
13928,78.1250 ,4.3583 ,0,35,1,9,18
13929,175.0000 ,5.1648 ,1,40,0,6,276
13930,125.0000 ,4.8283 ,1,61,1,12,480
13931,170.4545 ,5.1385 ,0,26,0,16,11
13932,218.7500 ,5.3879 ,1,53,1,6,300
13933,290.1786 ,5.6705 ,0,26,0,12,20
13934,156.2500 ,5.0515 ,1,25,0,12,30
13935,178.5714 ,5.1850 ,1,22,0,15,24
13936,125.0000 ,4.8283 ,1,46,1,6,312
13937,187.5000 ,5.2338 ,1,49,1,6,42
13938,130.2083 ,4.8691 ,1,23,0,12,4
13939,200.0000 ,5.2983 ,0,21,0,12,80
13940,60.0000 ,4.0943 ,0,51,1,6,360
13941,244.3182 ,5.4985 ,1,52,1,12,336
13942,125.0000 ,4.8283 ,1,27,1,12,6
13943,156.2500 ,5.0515 ,0,25,0,16,30
13944,286.4583 ,5.6576 ,1,47,1,6,300
13945,119.7917 ,4.7858 ,0,46,1,0,240
13946,84.5455 ,4.4373 ,0,21,0,12,40
13947,41.6667 ,3.7297 ,0,62,0,6,480
13948,234.3750 ,5.4569 ,1,36,0,12,120
13949,90.0000 ,4.4998 ,1,29,1,9,66
13950,281.2500 ,5.6392 ,1,37,1,6,204
13951,104.1667 ,4.6460 ,1,58,1,6,456
13952,58.3333 ,4.0662 ,1,61,1,6,480
13953,166.6667 ,5.1160 ,1,27,0,16,12
13954,175.0000 ,5.1648 ,0,25,0,12,12
13955,170.4545 ,5.1385 ,1,30,1,16,12
13956,156.2500 ,5.0515 ,1,65,0,6,540
13957,100.0000 ,4.6052 ,1,67,1,6,564
13958,209.8214 ,5.3463 ,1,33,1,12,150
13959,100.0000 ,4.6052 ,1,44,1,12,90
13960,35.0000 ,3.5553 ,0,56,0,0,432
13961,227.2727 ,5.4262 ,1,33,1,9,144
13962,104.1667 ,4.6460 ,1,43,1,12,240
13963,181.8182 ,5.2030 ,1,39,0,12,162
13964,179.5455 ,5.1904 ,1,37,1,12,134
13965,125.0000 ,4.8283 ,1,42,1,9,75
13966,80.3571 ,4.3865 ,0,20,0,12,25
13967,278.1818 ,5.6283 ,1,55,1,15,362
13968,148.9583 ,5.0037 ,0,28,0,15,27
13969,143.2292 ,4.9644 ,0,27,0,16,56
13970,129.5455 ,4.8640 ,0,53,1,6,370
13971,187.5000 ,5.2338 ,1,34,1,12,42
13972,118.3036 ,4.7733 ,1,26,0,12,29
13973,259.0909 ,5.5572 ,1,57,1,15,366
13974,243.1818 ,5.4938 ,1,31,1,16,14
13975,185.2273 ,5.2216 ,1,27,0,16,56
13976,265.9091 ,5.5832 ,1,56,1,12,38
13977,260.2273 ,5.5616 ,1,56,1,16,364
13978,241.4773 ,5.4868 ,0,52,1,15,338
13979,219.3182 ,5.3905 ,0,54,1,15,392
13980,109.3750 ,4.6948 ,1,28,1,12,53
13981,276.1364 ,5.6209 ,1,57,1,15,152
13982,176.1364 ,5.1713 ,0,46,1,15,99
13983,146.8750 ,4.9896 ,0,55,1,6,42
13984,142.8571 ,4.9618 ,1,30,1,12,74
13985,147.3958 ,4.9931 ,1,40,1,12,162
13986,169.7917 ,5.1346 ,1,30,0,12,98
13987,196.5909 ,5.2811 ,0,58,1,12,291
13988,161.3636 ,5.0837 ,1,36,1,12,98
13989,181.8182 ,5.2030 ,0,34,1,12,194
13990,273.8636 ,5.6126 ,1,52,1,16,314
13991,136.4583 ,4.9160 ,1,26,0,15,38
13992,142.8571 ,4.9618 ,1,39,1,12,73
13993,102.6786 ,4.6316 ,0,57,0,6,62
13994,161.3636 ,5.0837 ,0,37,0,12,38
13995,138.0208 ,4.9274 ,1,30,0,12,51
13996,104.1667 ,4.6460 ,1,35,1,9,194
13997,520.8333 ,6.2554 ,1,32,1,12,50
13998,250.0000 ,5.5215 ,1,24,0,12,67
13999,200.8929 ,5.3028 ,1,46,1,9,18
14000,255.6818 ,5.5439 ,0,23,0,15,38
14001,234.3750 ,5.4569 ,1,47,1,12,62
14002,234.3750 ,5.4569 ,0,46,1,12,151
14003,88.5417 ,4.4835 ,0,54,1,6,137
14004,781.2500 ,6.6609 ,1,47,1,12,62
14005,76.9231 ,4.3428 ,1,62,1,6,3
14006,65.6250 ,4.1840 ,0,45,1,6,187
14007,156.2500 ,5.0515 ,1,25,1,12,75
14008,238.6364 ,5.4749 ,1,54,1,15,332
14009,130.2083 ,4.8691 ,0,19,0,12,1
14010,111.6071 ,4.7150 ,0,33,1,12,19
14011,238.6364 ,5.4749 ,1,41,1,16,98
14012,238.0952 ,5.4727 ,1,41,1,6,248
14013,59.5238 ,4.0864 ,0,56,0,6,218
14014,171.8750 ,5.1468 ,1,33,0,9,8
14015,234.3750 ,5.4569 ,1,45,1,9,152
14016,83.3333 ,4.4228 ,1,20,0,12,6
14017,255.6818 ,5.5439 ,0,52,1,12,271
14018,238.6364 ,5.4749 ,1,54,1,12,221
14019,166.6667 ,5.1160 ,1,49,1,6,55
14020,119.5652 ,4.7839 ,1,24,0,12,10
14021,102.2727 ,4.6276 ,0,22,0,12,4
14022,114.5833 ,4.7413 ,1,28,1,12,3
14023,93.7500 ,4.5406 ,0,24,1,12,3
14024,260.4167 ,5.5623 ,1,48,1,6,175
14025,95.2381 ,4.5564 ,1,59,1,6,57
14026,78.1250 ,4.3583 ,0,58,1,0,127
14027,156.2500 ,5.0515 ,1,33,1,16,62
14028,140.6250 ,4.9461 ,0,33,1,15,74
14029,1398.8095 ,7.2434 ,1,46,1,12,80
14030,93.7500 ,4.5406 ,0,31,1,9,110
14031,145.8333 ,4.9825 ,1,34,1,12,146
14032,192.3077 ,5.2591 ,1,39,1,6,50
14033,104.1667 ,4.6460 ,0,39,1,9,243
14034,178.5714 ,5.1850 ,1,39,1,6,122
14035,148.8095 ,5.0027 ,1,36,0,9,91
14036,89.2857 ,4.4918 ,0,52,0,6,146
14037,190.2174 ,5.2482 ,1,24,0,9,74
14038,156.2500 ,5.0515 ,1,44,1,6,194
14039,416.6667 ,6.0323 ,1,34,1,9,115
14040,146.4773 ,4.9869 ,1,52,1,6,269
14041,93.7500 ,4.5406 ,0,51,1,9,38
14042,345.2381 ,5.8442 ,1,32,1,9,124
14043,280.0000 ,5.6348 ,1,29,1,9,86
14044,53.5714 ,3.9810 ,0,27,1,12,6
14045,312.5000 ,5.7446 ,1,40,1,9,62
14046,104.1667 ,4.6460 ,1,39,1,12,38
14047,62.5000 ,4.1352 ,0,42,1,12,55
14048,284.0909 ,5.6493 ,1,40,1,15,173
14049,198.8636 ,5.2926 ,0,55,1,6,86
14050,142.0455 ,4.9561 ,0,26,0,12,38
14051,104.1667 ,4.6460 ,1,65,1,6,182
14052,119.0476 ,4.7795 ,1,33,1,9,1
14053,145.8333 ,4.9825 ,1,31,0,9,8
14054,216.3462 ,5.3769 ,1,27,0,9,62
14055,190.4762 ,5.2495 ,0,45,0,12,55
14056,234.3750 ,5.4569 ,1,44,1,6,51
14057,80.3571 ,4.3865 ,1,17,0,9,2
14058,163.0435 ,5.0940 ,1,33,1,9,67
14059,80.3571 ,4.3865 ,0,26,1,6,20
14060,65.2174 ,4.1777 ,0,38,1,12,8
14061,781.2500 ,6.6609 ,1,41,1,6,125
14062,156.2500 ,5.0515 ,0,33,1,9,55
14063,434.7826 ,6.0748 ,1,39,1,12,89
14064,54.3478 ,3.9954 ,0,44,0,6,21
14065,65.2174 ,4.1777 ,1,19,0,9,1
14066,166.6667 ,5.1160 ,1,36,1,15,44
14067,144.2308 ,4.9714 ,1,47,1,15,41
14068,107.1429 ,4.6742 ,0,45,1,6,25
14069,543.4783 ,6.2980 ,1,30,1,12,42
14070,215.9091 ,5.3749 ,1,29,1,12,20
14071,170.4545 ,5.1385 ,0,27,1,12,33
14072,83.3333 ,4.4228 ,0,42,1,6,20
14073,62.5000 ,4.1352 ,1,17,0,9,3
14074,93.7500 ,4.5406 ,1,35,1,9,38
14075,71.4286 ,4.2687 ,0,27,1,9,29
14076,119.0476 ,4.7795 ,1,29,0,9,128
14077,198.8636 ,5.2926 ,1,37,1,15,38
14078,416.6667 ,6.0323 ,1,34,1,15,29
14079,104.1667 ,4.6460 ,1,46,1,12,3
14080,78.1250 ,4.3583 ,0,43,1,12,38
14081,78.1250 ,4.3583 ,0,22,0,12,20
14082,114.5833 ,4.7413 ,1,18,0,12,10
14083,130.2083 ,4.8691 ,1,36,0,12,31
14084,152.1739 ,5.0250 ,1,56,1,6,248
14085,173.7288 ,5.1575 ,1,43,1,12,133
14086,209.0164 ,5.3424 ,1,37,1,9,134
14087,39.2157 ,3.6691 ,0,61,1,6,240
14088,198.8636 ,5.2926 ,1,34,1,15,19
14089,125.0000 ,4.8283 ,0,25,0,12,61
14090,104.8387 ,4.6524 ,1,43,1,6,73
14091,36.0169 ,3.5840 ,1,54,1,6,421
14092,503.8462 ,6.2223 ,1,32,0,12,37
14093,125.0000 ,4.8283 ,1,29,0,12,13
14094,95.8333 ,4.5626 ,1,27,0,12,25
14095,116.3793 ,4.7569 ,0,25,0,12,19
14096,30.1724 ,3.4069 ,1,48,1,9,302
14097,132.0755 ,4.8834 ,1,24,0,12,26
14098,88.2353 ,4.4800 ,0,49,0,0,41
14099,109.3750 ,4.6948 ,0,20,0,12,24
14100,60.0000 ,4.0943 ,1,47,1,12,289
14101,135.4167 ,4.9084 ,0,21,0,12,27
14102,104.4776 ,4.6490 ,1,43,1,9,27
14103,368.6441 ,5.9098 ,1,41,1,12,137
14104,125.0000 ,4.8283 ,0,19,0,12,13
14105,343.7500 ,5.8399 ,1,52,1,6,374
14106,104.1667 ,4.6460 ,0,19,0,12,6
14107,115.0000 ,4.7449 ,0,18,0,12,8
14108,160.0000 ,5.0752 ,1,27,1,12,37
14109,32.2727 ,3.4742 ,1,52,1,6,433
14110,141.7910 ,4.9544 ,1,25,1,12,37
14111,78.7037 ,4.3657 ,0,59,1,6,52
14112,117.9245 ,4.7700 ,1,34,0,9,12
14113,37.7907 ,3.6321 ,0,51,1,0,308
14114,165.0000 ,5.1059 ,1,25,1,12,13
14115,143.5185 ,4.9665 ,1,23,0,12,14
14116,150.0000 ,5.0106 ,1,43,1,9,37
14117,33.9623 ,3.5253 ,0,42,1,9,235
14118,30.0000 ,3.4012 ,1,57,1,6,401
14119,135.0000 ,4.9053 ,1,33,1,9,12
14120,160.0000 ,5.0752 ,1,30,1,9,11
14121,149.1228 ,5.0048 ,1,36,1,12,158
14122,116.0714 ,4.7542 ,1,37,1,9,39
14123,215.9091 ,5.3749 ,1,39,1,15,77
14124,250.0000 ,5.5215 ,1,41,1,6,116
14125,174.5283 ,5.1621 ,1,34,1,12,49
14126,73.1707 ,4.2928 ,0,32,1,9,6
14127,193.1818 ,5.2636 ,1,44,1,6,133
14128,101.6949 ,4.6220 ,1,49,1,9,72
14129,80.7692 ,4.3916 ,1,67,1,9,552
14130,267.0455 ,5.5874 ,1,30,0,16,61
14131,250.0000 ,5.5215 ,1,33,1,16,73
14132,105.0000 ,4.6540 ,0,29,1,12,104
14133,169.6429 ,5.1337 ,1,45,1,6,133
14134,95.1220 ,4.5552 ,0,41,1,6,2
14135,108.4906 ,4.6867 ,0,21,0,12,26
14136,32.0175 ,3.4663 ,1,60,1,6,422
14137,165.0000 ,5.1059 ,1,35,1,12,86
14138,105.2632 ,4.6565 ,0,29,0,9,2
14139,84.5588 ,4.4374 ,0,29,1,6,29
14140,134.0580 ,4.8983 ,1,37,1,9,146
14141,166.6667 ,5.1160 ,0,22,0,12,38
14142,24.5098 ,3.1991 ,0,50,1,0,266
14143,113.2075 ,4.7292 ,1,18,0,9,38
14144,88.8889 ,4.4874 ,0,63,1,6,65
14145,193.1818 ,5.2636 ,1,39,1,9,85
14146,112.7451 ,4.7251 ,0,17,0,9,13
14147,104.1667 ,4.6460 ,1,53,1,6,396
14148,104.1667 ,4.6460 ,1,27,0,12,24
